FREQ;Frekvens;BASE_CUR;Basisvaluta;QUOTE_CUR;Kvoteringsvaluta;TENOR;Løpetid;DECIMALS;CALCULATED;UNIT_MULT;Multiplikator;COLLECTION;Innsamlingstidspunkt;TIME_PERIOD;OBS_VALUE
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-08-23;5,5603
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-08-24;5,5763
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-08-27;5,5692
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-08-28;5,5746
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-08-29;5,5978
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-08-30;5,5435
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-08-31;5,5327
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-03;5,5235
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-04;5,5057
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-05;5,5273
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-06;5,5442
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-07;5,5389
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-10;5,4801
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-11;5,4459
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-12;5,4202
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-13;5,3954
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-14;5,4137
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-17;5,3895
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-18;5,3782
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-19;5,3987
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-20;5,4347
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-21;5,4409
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-24;5,4214
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-25;5,4087
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-26;5,4033
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-27;5,3869
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-09-28;5,4079
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-01;5,3759
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-02;5,3868
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-03;5,3609
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-04;5,3453
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-05;5,3494
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-08;5,3432
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-09;5,3371
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-10;5,3096
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-11;5,3251
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-12;5,3284
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-15;5,3376
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-16;5,3509
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-17;5,3688
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-18;5,3988
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-19;5,4386
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-22;5,4132
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-23;5,4273
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-24;5,4497
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-25;5,4311
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-26;5,4269
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-29;5,4669
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-30;5,5009
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-10-31;5,5148
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-11-01;5,5352
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-11-02;5,5464
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-11-05;5,5745
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-11-06;5,5801
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-11-07;5,6227
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-11-08;5,6466
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-11-09;5,6746
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-11-12;5,7116
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-11-13;5,7278
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-11-14;5,7648
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-11-15;5,7845
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-11-16;5,7718
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-11-19;5,7642
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-11-20;5,8224
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-11-21;5,8306
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-11-22;5,8169
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-11-23;5,8139
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-11-26;5,8226
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-11-27;5,8464
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-11-28;5,8439
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-11-29;5,8721
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-11-30;5,8831
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-12-03;5,9168
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-12-04;5,8803
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-12-05;5,8836
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-12-06;5,8744
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-12-07;5,8564
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-12-10;5,8431
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-12-11;5,8718
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-12-12;5,8689
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-12-13;5,8795
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-12-14;5,8529
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-12-17;5,8698
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-12-18;5,9697
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-12-19;5,9756
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-12-20;5,8618
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-12-21;5,8746
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-12-27;5,877
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-12-28;5,8463
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2018-12-31;5,8327
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-01-02;5,8131
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-01-03;5,8012
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-01-04;5,7875
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-01-07;5,7913
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-01-08;5,7422
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-01-09;5,7764
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-01-10;5,7406
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-01-11;5,7831
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-01-14;5,8185
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-01-15;5,8253
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-01-16;5,7893
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-01-17;5,7757
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-01-18;5,7727
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-01-21;5,7673
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-01-22;5,7819
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-01-23;5,8278
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-01-24;5,8142
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-01-25;5,8041
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-01-28;5,8321
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-01-29;5,8126
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-01-30;5,7967
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-01-31;5,8182
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-02-01;5,836
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-02-04;5,8332
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-02-05;5,8458
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-02-06;5,8318
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-02-07;5,7961
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-02-08;5,8119
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-02-11;5,8558
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-02-12;5,8418
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-02-13;5,8815
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-02-14;5,9185
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-02-15;5,9451
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-02-18;5,9193
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-02-19;5,8892
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-02-20;5,8944
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-02-21;5,8751
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-02-22;5,8683
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-02-25;5,9271
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-02-26;5,9156
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-02-27;5,8575
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-02-28;5,8297
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-03-01;5,8398
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-03-04;5,8603
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-03-05;5,876
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-03-06;5,8781
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-03-07;5,8842
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-03-08;5,973
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-03-11;5,9241
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-03-12;5,9239
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-03-13;5,8801
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-03-14;5,858
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-03-15;5,8602
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-03-18;5,8487
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-03-19;5,8509
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-03-20;5,8499
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-03-21;5,8219
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-03-22;5,8676
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-03-25;5,885
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-03-26;5,8977
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-03-27;5,8516
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-03-28;5,8986
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-03-29;5,8539
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-04-01;5,8561
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-04-02;5,8296
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-04-03;5,8134
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-04-04;5,802
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-04-05;5,7982
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-04-08;5,7688
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-04-09;5,7537
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-04-10;5,7432
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-04-11;5,7399
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-04-12;5,7332
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-04-15;5,7396
B;Virkedag;NZD;New Zealand dollar;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2019-04-16;5,7362
